time,EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF
1242,-3.2008431958985084,1.3767899410990798,0.7664388561660683,-0.4542633136999553,-1.9801410260324848,2.1397287972653447,0.9190266273993212,1.3767899410990798,-1.9801410260324848,-8.236239646595855,-1.674965483565979,-0.1490877712334494,-1.827553254799232,-1.5223777123327258,-2.285316568498991,2.292316568498598,0.7664388561660683,0.0034999999998035487,1.987141026032092,5.038896450697152,-95.6690325632498
1246,-2.8956676534320023,2.597492110965104,0.4612633136995624,0.0034999999998035487,-3.048255424665256,1.6819654835655862,1.3767899410990798,1.2242021698658272,-2.743079882198749,-8.694002960295615,-2.132728797265738,0.4612633136995624,-1.9801410260324848,-2.132728797265738,-2.132728797265738,1.529377712332333,1.2242021698658272,0.30867554246630946,0.30867554246630946,30.826229789116894,-95.51644479201654
1250,-0.7594388561664611,1.834553254798839,0.4612633136995624,0.7664388561660683,-3.048255424665256,2.597492110965104,1.529377712332333,0.9190266273993212,-1.827553254799232,-8.388827417829111,-1.9801410260324848,0.9190266273993212,-1.5223777123327258,-2.8956676534320023,-1.9801410260324848,0.7664388561660683,1.3767899410990798,0.15608777123305648,0.4612633136995624,36.16680178228076,-95.36385702078329
1254,-0.1490877712334494,0.0034999999998035487,0.15608777123305648,0.7664388561660683,-2.5904921109654966,3.2078431958981155,0.9190266273993212,0.7664388561660683,-0.6068510849332083,-7.625888561662843,-1.827553254799232,0.6138510849328154,-1.5223777123327258,-1.9801410260324848,-2.132728797265738,0.9190266273993212,0.7664388561660683,-0.1490877712334494,1.529377712332333,29.30035207678437,-95.0586814783168
1258,-2.437904339732244,-1.0646143986329673,-0.7594388561664611,-0.4542633136999553,-2.8956676534320023,2.1397287972653447,-0.3016755424667024,0.30867554246630946,-1.369789941099473,-7.778476332896097,-2.437904339732244,-0.6068510849332083,-2.437904339732244,0.0034999999998035487,-3.048255424665256,0.9190266273993212,0.15608777123305648,-0.3016755424667024,1.3767899410990798,33.1150463576157,-94.75350593585027
1262,-2.285316568498991,-0.3016755424667024,-0.7594388561664611,-0.9120266273997142,-3.2008431958985084,1.2242021698658272,-0.7594388561664611,0.4612633136995624,-2.743079882198749,-8.541415189062361,-2.437904339732244,-1.0646143986329673,-3.048255424665256,0.0034999999998035487,-3.3534309671317617,0.6138510849328154,0.0034999999998035487,-0.3016755424667024,0.0034999999998035487,39.67632052064558,-94.600918164617
1266,0.30867554246630946,1.529377712332333,0.30867554246630946,0.30867554246630946,-2.743079882198749,1.529377712332333,0.15608777123305648,1.529377712332333,-2.5904921109654966,-8.083651875362602,-1.2172021698662199,0.15608777123305648,-2.437904339732244,-1.2172021698662199,-2.8956676534320023,0.6138510849328154,0.9190266273993212,-0.1490877712334494,-0.4542633136999553,37.08232840968027,-94.44833039338377
1270,0.6138510849328154,1.834553254798839,0.7664388561660683,1.6819654835655862,-2.132728797265738,3.0552554246648627,1.2242021698658272,1.987141026032092,-0.7594388561664611,-6.86294970549658,-0.3016755424667024,1.529377712332333,-1.2172021698662199,-0.6068510849332083,-2.285316568498991,0.9190266273993212,1.6819654835655862,-0.1490877712334494,0.30867554246630946,33.87798521378196,-94.14315485091728
1273,-1.2172021698662199,0.4612633136995624,0.4612633136995624,1.6819654835655862,-1.827553254799232,3.5130187383646216,1.3767899410990798,1.3767899410990798,0.30867554246630946,-6.557774163030072,-0.9120266273997142,1.2242021698658272,-1.2172021698662199,0.4612633136995624,-2.132728797265738,0.9190266273993212,1.834553254798839,-0.3016755424667024,1.6819654835655862,34.946099612414734,-93.68539153721753
1277,-1.674965483565979,-0.4542633136999553,0.4612633136995624,0.7664388561660683,-1.5223777123327258,2.9026676534316094,0.6138510849328154,0.9190266273993212,-0.7594388561664611,-7.1681252479630855,-1.674965483565979,0.30867554246630946,-2.437904339732244,0.30867554246630946,-2.5904921109654966,1.2242021698658272,1.3767899410990798,-0.3016755424667024,2.292316568498598,36.31938955351401,-93.380215994751
1281,-0.4542633136999553,0.6138510849328154,0.6138510849328154,0.0034999999998035487,-1.369789941099473,2.292316568498598,0.15608777123305648,1.3767899410990798,-1.9801410260324848,-7.320713019196337,-1.674965483565979,0.0034999999998035487,-3.81119428083152,-0.3016755424667024,-2.743079882198749,1.3767899410990798,0.7664388561660683,-0.1490877712334494,2.1397287972653447,36.62456509598052,-93.380215994751
1285,-0.1490877712334494,2.1397287972653447,0.4612633136995624,0.30867554246630946,-1.5223777123327258,1.987141026032092,0.6138510849328154,1.6819654835655862,-1.9801410260324848,-7.1681252479630855,-1.5223777123327258,0.15608777123305648,-3.9637820520647726,-0.3016755424667024,-2.285316568498991,0.9190266273993212,0.9190266273993212,0.0034999999998035487,0.9190266273993212,36.92974063844702,-93.22762822351775
1289,-0.7594388561664611,1.6819654835655862,-0.1490877712334494,1.0716143986325743,-1.9801410260324848,2.4449043397318513,1.0716143986325743,1.2242021698658272,-1.0646143986329673,-7.1681252479630855,-1.2172021698662199,0.7664388561660683,-2.132728797265738,-0.1490877712334494,-1.827553254799232,0.30867554246630946,1.3767899410990798,0.0034999999998035487,0.15608777123305648,35.098687383647984,-92.769864909818
1293,-1.369789941099473,0.15608777123305648,-0.1490877712334494,1.3767899410990798,-2.132728797265738,2.9026676534316094,0.7664388561660683,0.6138510849328154,-0.6068510849332083,-7.320713019196337,-1.2172021698662199,0.9190266273993212,-0.7594388561664611,-1.369789941099473,-2.132728797265738,0.15608777123305648,1.6819654835655862,0.0034999999998035487,1.2242021698658272,22.58649014252124,-92.4646893673515
1297,-1.2172021698662199,-0.1490877712334494,0.4612633136995624,0.6138510849328154,-1.9801410260324848,2.1397287972653447,0.0034999999998035487,0.4612633136995624,-1.5223777123327258,-7.320713019196337,-1.5223777123327258,0.30867554246630946,-1.0646143986329673,-3.81119428083152,-2.8956676534320023,0.15608777123305648,1.2242021698658272,0.0034999999998035487,3.0552554246648627,-32.955458586382825,-92.4646893673515
1301,-0.3016755424667024,1.0716143986325743,0.9190266273993212,0.15608777123305648,-1.827553254799232,1.2242021698658272,-0.3016755424667024,0.6138510849328154,-3.048255424665256,-8.388827417829111,-0.9120266273997142,0.15608777123305648,-1.827553254799232,-5.642247535630556,-3.2008431958985084,-0.1490877712334494,1.3767899410990798,0.15608777123305648,2.7500798821983556,-167.6904605853452,-92.61727713858473
1305,1.3767899410990798,3.2078431958981155,1.2242021698658272,0.6138510849328154,-1.674965483565979,1.529377712332333,-0.1490877712334494,0.9190266273993212,-3.81119428083152,-10.067292901394893,0.15608777123305648,1.0716143986325743,-1.369789941099473,-3.5060187383650145,-3.3534309671317617,-0.9120266273997142,1.987141026032092,0.0034999999998035487,0.30867554246630946,-311.73331662953603,-92.4646893673515
1309,1.6819654835655862,4.123369823297634,1.3767899410990798,1.834553254798839,-1.674965483565979,2.597492110965104,0.15608777123305648,1.2242021698658272,-3.6586065095982674,-10.219880672628143,0.4612633136995624,2.1397287972653447,-0.9120266273997142,0.4612633136995624,-3.5060187383650145,-1.5223777123327258,2.292316568498598,-0.1490877712334494,-0.1490877712334494,-271.75532056642373,-91.85433828241848
1312,-0.6068510849332083,3.0552554246648627,0.4612633136995624,2.597492110965104,-2.437904339732244,3.6656065095978745,0.30867554246630946,1.987141026032092,-2.5904921109654966,-8.541415189062361,-1.0646143986329673,3.0552554246648627,-2.5904921109654966,2.597492110965104,-4.26895759453128,0.0034999999998035487,1.834553254798839,-0.1490877712334494,1.2242021698658272,73.70339350566098,-91.39657496871872
1316,-2.8956676534320023,1.834553254798839,-0.9120266273997142,2.1397287972653447,-3.5060187383650145,4.123369823297634,0.15608777123305648,2.9026676534316094,-0.7594388561664611,-6.557774163030072,-3.81119428083152,3.6656065095978745,-5.642247535630556,3.0552554246648627,-5.031896450697544,3.3604309671313684,1.2242021698658272,-0.1490877712334494,1.834553254798839,555.4229872890405,-91.24398719748548
1320,-3.2008431958985084,1.6819654835655862,-1.369789941099473,1.529377712332333,-3.5060187383650145,3.97078205206438,0.30867554246630946,3.5130187383646216,0.0034999999998035487,-5.642247535630556,-5.031896450697544,3.6656065095978745,-7.1681252479630855,3.2078431958981155,-5.031896450697544,5.3440719931636576,0.7664388561660683,0.0034999999998035487,1.529377712332333,794.0702614978482,-91.09139942625221
1324,-3.5060187383650145,1.987141026032092,-0.6068510849332083,1.2242021698658272,-2.5904921109654966,3.0552554246648627,0.7664388561660683,3.3604309671313684,-0.3016755424667024,-6.100010849330316,-3.9637820520647726,2.1397287972653447,-5.642247535630556,0.7664388561660683,-3.5060187383650145,3.97078205206438,0.6138510849328154,0.15608777123305648,1.3767899410990798,587.3138314767904,-90.93881165501895
1328,-3.6586065095982674,1.987141026032092,0.4612633136995624,1.3767899410990798,-1.674965483565979,2.9026676534316094,0.9190266273993212,2.292316568498598,-0.7594388561664611,-7.1681252479630855,-2.437904339732244,0.6138510849328154,-3.048255424665256,-3.048255424665256,-2.437904339732244,0.9190266273993212,0.9190266273993212,0.0034999999998035487,1.6819654835655862,163.27241521958047,-90.63363611255244
1332,-1.5223777123327258,1.0716143986325743,0.9190266273993212,1.529377712332333,-1.827553254799232,3.3604309671313684,1.0716143986325743,1.529377712332333,-0.4542633136999553,-7.320713019196337,-1.9801410260324848,0.30867554246630946,-1.827553254799232,-2.8956676534320023,-2.743079882198749,-0.7594388561664611,1.3767899410990798,-0.3016755424667024,2.1397287972653447,-52.79186884670571,-90.17587279885271
1336,0.15608777123305648,0.0034999999998035487,0.30867554246630946,0.6138510849328154,-2.285316568498991,3.0552554246648627,0.6138510849328154,1.3767899410990798,-0.6068510849332083,-7.1681252479630855,-2.285316568498991,0.15608777123305648,-2.285316568498991,0.30867554246630946,-3.3534309671317617,0.0034999999998035487,1.2242021698658272,-0.3016755424667024,1.834553254798839,11.600170613727029,-90.02328502761942
1340,-0.4542633136999553,0.0034999999998035487,-0.3016755424667024,-0.3016755424667024,-2.437904339732244,2.1397287972653447,0.30867554246630946,1.529377712332333,-1.2172021698662199,-7.473300790429591,-1.9801410260324848,-0.3016755424667024,-2.743079882198749,1.2242021698658272,-3.048255424665256,0.9190266273993212,0.9190266273993212,0.15608777123305648,1.0716143986325743,74.00856904812748,-89.87069725638621
1344,-0.3016755424667024,1.3767899410990798,0.0034999999998035487,0.15608777123305648,-2.132728797265738,1.987141026032092,0.6138510849328154,2.1397287972653447,-1.674965483565979,-8.083651875362602,-1.369789941099473,-0.3016755424667024,-2.437904339732244,-0.3016755424667024,-2.132728797265738,0.4612633136995624,1.0716143986325743,0.4612633136995624,0.30867554246630946,36.77715286721377,-89.87069725638621
1348,1.0716143986325743,2.597492110965104,0.6138510849328154,1.2242021698658272,-1.9801410260324848,2.597492110965104,1.2242021698658272,2.597492110965104,-1.674965483565979,-8.388827417829111,-1.5223777123327258,0.6138510849328154,-1.827553254799232,-1.0646143986329673,-1.827553254799232,-0.3016755424667024,1.529377712332333,0.15608777123305648,0.15608777123305648,22.891665684987746,-89.71810948515294
1352,0.30867554246630946,1.6819654835655862,0.7664388561660683,1.3767899410990798,-1.9801410260324848,3.2078431958981155,1.2242021698658272,2.292316568498598,-1.369789941099473,-8.083651875362602,-1.5223777123327258,1.3767899410990798,-1.674965483565979,-0.6068510849332083,-2.285316568498991,-0.1490877712334494,1.987141026032092,-0.1490877712334494,0.6138510849328154,46.390182454908704,-89.10775840021992
1355,-0.9120266273997142,0.15608777123305648,0.4612633136995624,0.9190266273993212,-1.674965483565979,3.2078431958981155,1.2242021698658272,1.834553254798839,-0.7594388561664611,-7.778476332896097,-1.5223777123327258,1.0716143986325743,-1.9801410260324848,-0.6068510849332083,-2.743079882198749,0.0034999999998035487,1.987141026032092,0.0034999999998035487,1.3767899410990798,46.237594683675454,-88.4974073152869
1359,-0.9120266273997142,0.0034999999998035487,0.15608777123305648,0.15608777123305648,-1.5223777123327258,2.7500798821983556,0.9190266273993212,1.834553254798839,-0.9120266273997142,-8.083651875362602,-1.9801410260324848,0.15608777123305648,-2.8956676534320023,-1.0646143986329673,-2.8956676534320023,0.15608777123305648,1.3767899410990798,0.30867554246630946,1.2242021698658272,35.40386292611449,-88.4974073152869
1363,0.30867554246630946,1.0716143986325743,0.0034999999998035487,0.15608777123305648,-1.9801410260324848,1.987141026032092,0.30867554246630946,1.834553254798839,-2.132728797265738,-8.999178502762119,-1.827553254799232,-0.1490877712334494,-4.4215453657645325,-1.5223777123327258,-2.8956676534320023,0.0034999999998035487,1.0716143986325743,0.15608777123305648,0.30867554246630946,39.06596943571256,-88.34481954405365
1367,1.3767899410990798,1.6819654835655862,0.0034999999998035487,1.0716143986325743,-1.9801410260324848,1.834553254798839,0.30867554246630946,1.834553254798839,-2.437904339732244,-9.456941816461882,-1.674965483565979,0.4612633136995624,-5.642247535630556,-1.5223777123327258,-2.8956676534320023,-0.3016755424667024,1.2242021698658272,-0.3016755424667024,0.15608777123305648,39.98149606311207,-88.03964400158712
1371,0.6138510849328154,0.7664388561660683,0.15608777123305648,1.529377712332333,-1.674965483565979,2.597492110965104,1.0716143986325743,1.834553254798839,-1.674965483565979,-8.694002960295615,-1.827553254799232,0.9190266273993212,-4.574133136997785,-1.5223777123327258,-2.8956676534320023,-0.7594388561664611,1.529377712332333,-0.3016755424667024,1.2242021698658272,32.96245858638244,-87.58188068788738
1375,-1.2172021698662199,-1.2172021698662199,0.0034999999998035487,0.6138510849328154,-2.437904339732244,2.4449043397318513,1.0716143986325743,1.6819654835655862,-1.674965483565979,-8.388827417829111,-2.285316568498991,0.30867554246630946,-2.437904339732244,-1.827553254799232,-3.3534309671317617,-0.9120266273997142,1.0716143986325743,-0.1490877712334494,1.529377712332333,32.65728304391594,-87.12411737418762
1379,-1.9801410260324848,-1.827553254799232,-0.6068510849332083,-0.4542633136999553,-3.2008431958985084,1.2242021698658272,0.15608777123305648,1.0716143986325743,-2.5904921109654966,-8.999178502762119,-2.8956676534320023,-0.6068510849332083,-2.437904339732244,-2.437904339732244,-3.81119428083152,-0.6068510849332083,0.7664388561660683,0.15608777123305648,0.7664388561660683,36.16680178228076,-86.81894183172113
1383,-0.9120266273997142,-0.3016755424667024,-0.4542633136999553,-0.4542633136999553,-2.5904921109654966,0.6138510849328154,0.0034999999998035487,1.0716143986325743,-2.8956676534320023,-8.999178502762119,-2.8956676534320023,-0.3016755424667024,-3.2008431958985084,-3.3534309671317617,-3.5060187383650145,-0.7594388561664611,0.9190266273993212,0.15608777123305648,0.15608777123305648,33.57280967131545,-86.66635406048788
1387,0.4612633136995624,0.9190266273993212,-0.1490877712334494,0.30867554246630946,-1.827553254799232,1.2242021698658272,0.4612633136995624,1.529377712332333,-2.285316568498991,-7.473300790429591,-2.132728797265738,0.30867554246630946,-2.743079882198749,-4.26895759453128,-2.743079882198749,-1.2172021698662199,1.0716143986325743,0.15608777123305648,0.0034999999998035487,28.07964990691835,-86.51376628925463
1391,-0.1490877712334494,-0.3016755424667024,-0.3016755424667024,0.7664388561660683,-2.5904921109654966,2.1397287972653447,0.7664388561660683,1.987141026032092,-1.369789941099473,-6.100010849330316,-1.369789941099473,0.7664388561660683,-1.9801410260324848,-5.184484221930797,-2.437904339732244,-1.2172021698662199,1.3767899410990798,0.0034999999998035487,0.30867554246630946,25.6382455671863,-86.36117851802138
1395,-1.674965483565979,-1.827553254799232,-0.1490877712334494,1.0716143986325743,-3.048255424665256,2.4449043397318513,0.7664388561660683,2.1397287972653447,-1.0646143986329673,-6.557774163030072,-1.2172021698662199,0.7664388561660683,-2.132728797265738,-4.726720908231037,-2.8956676534320023,-0.7594388561664611,1.2242021698658272,-0.1490877712334494,1.0716143986325743,25.180482253486538,-86.36117851802138
